order_id,order_date,order_year,order_month,order_month_name,order_quarter,customer_name,customer_segment,product_name,category,region,sales_channel,payment_method,salesperson,quantity,unit_price,discount_percent,discount_amount,gross_sales,net_sales,rating
ORD-02500,2024-05-10,2024,5,May,Q2,PT Teknologi Nusantara,Corporate,4K Monitor,Furniture,Jawa Barat,Online,Transfer Bank,Budi Santoso,49,4178690,27.0,55284069,204755810,149471741,2.6
ORD-00976,2024-05-10,2024,5,May,Q2,CV Karya Indah,Retail,Gaming Chair,Furniture,Sumatera Utara,Offline,Cod,Dewi Lestari,2,2965991,18.0,1067757,5931982,4864225,2.1
ORD-02449,2024-05-10,2024,5,May,Q2,PT Maju Bersama,Corporate,External SSD 1TB,Peripherals,Kalimantan Timur,Offline,Qris,Siti Rahayu,3,1099185,29.0,956291,3297555,2341264,4.8
ORD-00604,2024-05-10,2024,5,May,Q2,Koperasi Sejahtera,Corporate,Gaming Chair,Peripherals,Dki Jakarta,Offline,Cod,Nurul Hidayah,29,2458261,19.0,13545018,71289569,57744551,3.2
ORD-02430,2024-05-12,2024,5,May,Q2,,Retail,Laptop Pro X2,Electronics,Jawa Timur,Online,Qris,Fajar Kurniawan,46,10262955,25.0,118023986,472095945,354071959,3.2
ORD-02450,2024-05-15,2024,5,May,Q2,PT Global Digital,Sme,Laptop Pro X1,Peripherals,Dki Jakarta,Offline,Transfer Bank,Dewi Lestari,4,10154753,0.0,0,40619012,40619012,3.0
ORD-01560,2024-05-15,2024,5,May,Q2,PT Teknologi Nusantara,Retail,Webcam HD,Furniture,Sumatera Utara,Online,Transfer Bank,Dewi Lestari,20,623886,15.0,1871658,12477720,10606062,2.1
ORD-02327,2024-05-15,2024,5,May,Q2,PT Maju Bersama,Sme,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Transfer Bank,Fajar Kurniawan,4,1335641,9.0,480831,5342564,4861733,2.9
ORD-00505,2024-05-16,2024,5,May,Q2,Toko Elektronik Sukses,Retail,Webcam HD,Electronics,Jawa Barat,Online,Kartu Kredit,Ahmad Fauzi,6,585500,25.0,878250,3513000,2634750,2.7
ORD-00734,2024-05-16,2024,5,May,Q2,PT Maju Bersama,Government,4K Monitor,Peripherals,Jawa Timur,Online,Cod,Riko Pratama,15,461812100,1.0,69271815,6927181500,6857909685,2.7
ORD-02155,2024-05-17,2024,5,May,Q2,Bapak Joko Widodo,Sme,Webcam HD,Accessories,Jawa Barat,Online,Qris,Ahmad Fauzi,45,618629,22.0,6124427,27838305,21713878,2.3
ORD-01130,2024-05-18,2024,5,May,Q2,PT Maju Bersama,Corporate,Wireless Mouse,Accessories,Kalimantan Timur,Online,Transfer Bank,Riko Pratama,50,284493,0.0,0,14224650,14224650,4.1
ORD-00585,2024-05-18,2024,5,May,Q2,Toko Elektronik Sukses,Sme,Wireless Mouse,Electronics,Bali,Offline,Qris,Budi Santoso,22,401851,14.0,1237701,8840722,7603021,1.4
ORD-01873,2024-05-19,2024,5,May,Q2,CV Karya Indah,Sme,Mechanical Keyboard,Peripherals,Jawa Timur,Online,Cod,Ahmad Fauzi,26,798563,26.0,5398286,20762638,15364352,4.6
ORD-01110,2024-05-20,2024,5,May,Q2,PT Maju Bersama,Sme,Webcam HD,Accessories,Dki Jakarta,Offline,Transfer Bank,Nurul Hidayah,26,423854,18.0,1983637,11020204,9036567,2.7
ORD-00237,2024-05-23,2024,5,May,Q2,PT Maju Bersama,Corporate,Mechanical Keyboard,Furniture,Dki Jakarta,Online,Cod,Fajar Kurniawan,13,536130,5.0,348484,6969690,6621206,1.5
ORD-02069,2024-05-24,2024,5,May,Q2,Toko Elektronik Sukses,Sme,USB-C Hub,Peripherals,Dki Jakarta,Offline,Cod,Ahmad Fauzi,23,323333,0.0,0,7436659,7436659,4.0
ORD-00266,2024-05-24,2024,5,May,Q2,Yayasan Pendidikan Maju,Government,Laptop Pro X2,Furniture,Dki Jakarta,Online,Transfer Bank,Siti Rahayu,29,7299604,6.0,12701311,211688516,198987205,2.0
ORD-02299,2024-05-24,2024,5,May,Q2,Ibu Sari Dewi,Corporate,Webcam HD,Furniture,Jawa Timur,Online,Cod,Ahmad Fauzi,44,46515300,13.0,266067516,2046673200,1780605684,2.7
ORD-01100,2024-05-25,2024,5,May,Q2,Ibu Sari Dewi,Corporate,Desk Lamp LED,Furniture,Jawa Barat,Online,Cod,Ahmad Fauzi,50,355047,10.0,1775235,17752350,15977115,4.3
ORD-01193,2024-05-26,2024,5,May,Q2,Koperasi Sejahtera,Government,Laptop Pro X2,Peripherals,Bali,Online,Cod,Ahmad Fauzi,39,10741000,29.0,121480706,418898987,297418281,1.0
ORD-00541,2024-05-26,2024,5,May,Q2,PT Maju Bersama,Retail,Wireless Mouse,Peripherals,Jawa Barat,Offline,Kartu Kredit,Siti Rahayu,2,28461200,6.0,3415344,56922400,53507056,2.5
ORD-00791,2024-05-27,2024,5,May,Q2,Yayasan Pendidikan Maju,Corporate,Noise Cancelling Headset,Furniture,Jawa Timur,Online,Transfer Bank,Siti Rahayu,36,1116965,30.0,12063222,40210740,28147518,3.2
ORD-00123,2024-05-27,2024,5,May,Q2,,Sme,Noise Cancelling Headset,Furniture,Jawa Barat,Online,Cod,Budi Santoso,8,1079880,0.0,0,8639040,8639040,1.1
ORD-01912,2024-05-28,2024,5,May,Q2,Bapak Joko Widodo,Corporate,Noise Cancelling Headset,Accessories,Bali,Offline,Cod,Siti Rahayu,2,1173927,28.0,657399,2347854,1690455,4.7
ORD-00332,2024-05-28,2024,5,May,Q2,PT Global Digital,Sme,Mechanical Keyboard,Electronics,Dki Jakarta,Online,Cod,Nurul Hidayah,31,639418,21.0,4162611,19821958,15659347,2.6
ORD-01348,2024-05-28,2024,5,May,Q2,Yayasan Pendidikan Maju,Government,Noise Cancelling Headset,Accessories,Sumatera Utara,Online,Qris,Ahmad Fauzi,18,1333885,29.0,6962880,24009930,17047050,1.2
ORD-01222,2024-06-01,2024,6,June,Q2,Yayasan Pendidikan Maju,Sme,Mechanical Keyboard,Accessories,Dki Jakarta,Online,Qris,Budi Santoso,1,533921,20.0,106784,533921,427137,4.4
ORD-02082,2024-06-01,2024,6,June,Q2,Ibu Sari Dewi,Corporate,Wireless Mouse,Accessories,Sulawesi Selatan,Offline,Qris,Dewi Lestari,14,291043,0.0,0,4074602,4074602,3.0
ORD-00622,2024-06-01,2024,6,June,Q2,CV Karya Indah,Retail,USB-C Hub,Accessories,Kalimantan Timur,Online,Cod,Riko Pratama,25,32746200,19.0,155544450,818655000,663110550,2.1
ORD-02157,2024-06-02,2024,6,June,Q2,-,Retail,Mechanical Keyboard,Electronics,Bali,Offline,Cod,Siti Rahayu,43,783328,0.0,0,33683104,33683104,2.6
ORD-02086,2024-06-02,2024,6,June,Q2,Koperasi Sejahtera,Corporate,Wireless Mouse,Electronics,Dki Jakarta,Offline,Transfer Bank,Budi Santoso,21,292259,30.0,1841232,6137439,4296207,3.1500000000000004
ORD-01690,2024-06-02,2024,6,June,Q2,PT Global Digital,Sme,USB-C Hub,Peripherals,Jawa Timur,Offline,Qris,Fajar Kurniawan,32,257146,18.0,1481161,8228672,6747511,3.1
ORD-01343,2024-06-03,2024,6,June,Q2,UD Sentosa,Retail,Desk Lamp LED,Electronics,Kalimantan Timur,Online,Cod,Siti Rahayu,29,320771,15.0,1395354,9302359,7907005,4.1
ORD-01676,2024-06-03,2024,6,June,Q2,,Sme,USB-C Hub,Furniture,Jawa Barat,Offline,Transfer Bank,Budi Santoso,9,291057,8.0,209561,2619513,2409952,3.1
ORD-02280,2024-06-05,2024,6,June,Q2,CV Karya Indah,Retail,Laptop Pro X2,Electronics,Jawa Barat,Online,Cod,Siti Rahayu,41,10906232,29.0,129675098,447155512,317480414,4.5
ORD-00642,2024-06-05,2024,6,June,Q2,Koperasi Sejahtera,Sme,Gaming Chair,Electronics,Jawa Timur,Online,Qris,Ahmad Fauzi,20,3231677,0.0,0,64633540,64633540,3.4
ORD-02033,2024-06-05,2024,6,June,Q2,UD Sentosa,Retail,Wireless Mouse,Peripherals,Jawa Barat,Online,Transfer Bank,Siti Rahayu,49,324996,29.0,4618193,15924804,11306611,3.1500000000000004
ORD-00833,2024-06-05,2024,6,June,Q2,Koperasi Sejahtera,Government,Gaming Chair,Accessories,Sulawesi Selatan,Online,Cod,Budi Santoso,33,3313780,4.0,4374190,109354740,104980550,3.2
ORD-00249,2024-06-05,2024,6,June,Q2,Bapak Joko Widodo,Government,Webcam HD,Peripherals,Jawa Barat,Online,Kartu Kredit,Budi Santoso,24,482623,18.0,2084931,11582952,9498021,1.9
ORD-01561,2024-06-06,2024,6,June,Q2,Koperasi Sejahtera,Retail,Mechanical Keyboard,Furniture,Jawa Barat,Online,Kartu Kredit,Ahmad Fauzi,31,604548,0.0,0,18740988,18740988,4.0
ORD-00161,2024-06-06,2024,6,June,Q2,Koperasi Sejahtera,Government,Gaming Chair,Peripherals,Dki Jakarta,Online,Kartu Kredit,Dewi Lestari,6,3261000,0.0,0,19566000,19566000,3.8
ORD-01852,2024-06-07,2024,6,June,Q2,PT Global Digital,Sme,4K Monitor,Peripherals,Jawa Barat,Online,Cod,Fajar Kurniawan,4,4937326,7.0,1382451,19749304,18366853,4.5
ORD-00702,2024-06-07,2024,6,June,Q2,Toko Elektronik Sukses,Government,Gaming Chair,Peripherals,Sulawesi Selatan,Online,Cod,Fajar Kurniawan,17,2639534,19.0,8525695,44872078,36346383,3.0
ORD-01987,2024-06-07,2024,6,June,Q2,Yayasan Pendidikan Maju,Corporate,Mechanical Keyboard,Peripherals,Jawa Timur,Offline,Kartu Kredit,Ahmad Fauzi,47,663748,20.0,6239231,31196156,24956925,3.9
ORD-01664,2024-06-07,2024,6,June,Q2,Bapak Joko Widodo,Sme,Desk Lamp LED,Peripherals,Dki Jakarta,Online,Qris,Ahmad Fauzi,24,435752,0.0,0,10458048,10458048,3.5
ORD-00101,2024-06-08,2024,6,June,Q2,Toko Elektronik Sukses,Corporate,Webcam HD,Peripherals,Jawa Timur,Online,Qris,Ahmad Fauzi,25,485419,18.0,2184386,12135475,9951090,2.0
ORD-01246,2024-06-08,2024,6,June,Q2,PT Teknologi Nusantara,Sme,External SSD 1TB,Peripherals,Jawa Timur,Online,Qris,Riko Pratama,32,884444,29.0,8207640,28302208,20094568,2.9
ORD-01118,2024-06-08,2024,6,June,Q2,PT Maju Bersama,Corporate,Wireless Mouse,Accessories,Jawa Timur,Online,Qris,Dewi Lestari,36,35088700,22.0,277902504,1263193200,985290696,3.1500000000000004
ORD-01119,2024-06-08,2024,6,June,Q2,,Government,Desk Lamp LED,Accessories,Jawa Timur,Offline,Transfer Bank,Budi Santoso,28,319040,14.0,1250637,8933120,7682483,4.8
ORD-01782,2024-06-09,2024,6,June,Q2,Bapak Joko Widodo,Corporate,External SSD 1TB,Electronics,Jawa Timur,Offline,Transfer Bank,Budi Santoso,21,863902,9.0,1632775,18141942,16509167,2.6
ORD-00194,2024-06-10,2024,6,June,Q2,,Sme,Desk Lamp LED,Peripherals,Sulawesi Selatan,Online,Cod,Riko Pratama,9,437003,0.0,0,3933027,3933027,4.4
ORD-01292,2024-06-11,2024,6,June,Q2,Toko Elektronik Sukses,Corporate,Mechanical Keyboard,Accessories,Jawa Barat,Offline,Cod,Riko Pratama,15,53015600,4.0,31809360,795234000,763424640,4.4
ORD-01746,2024-06-11,2024,6,June,Q2,PT Teknologi Nusantara,Sme,Desk Lamp LED,Electronics,Kalimantan Timur,Online,Kartu Kredit,Nurul Hidayah,50,364179,12.0,2185073,18208938,16023865,3.6
ORD-02410,2024-06-11,2024,6,June,Q2,PT Global Digital,Government,External SSD 1TB,Peripherals,Jawa Timur,Offline,Transfer Bank,Budi Santoso,41,1097178,9.0,4048587,44984298,40935711,2.7
ORD-01506,2024-06-11,2024,6,June,Q2,Bapak Joko Widodo,Government,4K Monitor,Electronics,Dki Jakarta,Online,Transfer Bank,Fajar Kurniawan,26,4631534,30.0,36125965,120419884,84293919,4.7
ORD-00625,2024-06-11,2024,6,June,Q2,PT Maju Bersama,Government,Wireless Mouse,Accessories,Sumatera Utara,Online,Cod,Dewi Lestari,46,410839,3.0,566958,18898594,18331636,2.6
ORD-01851,2024-06-12,2024,6,June,Q2,Koperasi Sejahtera,Government,USB-C Hub,Accessories,Sumatera Utara,Online,Cod,Siti Rahayu,40,349932,0.0,0,13997280,13997280,3.8
ORD-01531,2024-06-14,2024,6,June,Q2,PT Teknologi Nusantara,Government,Noise Cancelling Headset,Peripherals,Sulawesi Selatan,Online,Transfer Bank,Riko Pratama,5,1005899,0.0,0,5029495,5029495,2.9
ORD-01591,2024-06-14,2024,6,June,Q2,PT Global Digital,Government,Laptop Pro X2,Electronics,Jawa Barat,Offline,Kartu Kredit,Riko Pratama,42,8797203,6.0,22168952,369482526,347313574,4.0
ORD-02223,2024-06-16,2024,6,June,Q2,Ibu Sari Dewi,Government,Mechanical Keyboard,Electronics,Dki Jakarta,Online,Qris,Budi Santoso,46,792385,18.0,6560948,36449710,29888762,1.1
ORD-02348,2024-06-16,2024,6,June,Q2,UD Sentosa,Retail,External SSD 1TB,Electronics,Jawa Timur,Online,Transfer Bank,Fajar Kurniawan,35,900247,0.0,0,31508645,31508645,2.0
ORD-01605,2024-06-17,2024,6,June,Q2,CV Karya Indah,Sme,Gaming Chair,Electronics,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,25,2596841,12.0,7790523,64921025,57130502,3.2
ORD-01527,2024-06-17,2024,6,June,Q2,UD Sentosa,Sme,Desk Lamp LED,Accessories,Bali,Offline,Kartu Kredit,Riko Pratama,29,317162,3.0,275931,9197698,8921767,5.0
ORD-01402,2024-06-17,2024,6,June,Q2,,Retail,Mechanical Keyboard,Furniture,Sulawesi Selatan,Offline,Kartu Kredit,Fajar Kurniawan,38,707911,0.0,0,26900629,26900629,3.4
ORD-00785,2024-06-18,2024,6,June,Q2,UD Sentosa,Government,Mechanical Keyboard,Accessories,Sulawesi Selatan,Offline,Kartu Kredit,Riko Pratama,12,796330,25.0,2388990,9555960,7166970,3.5
ORD-01504,2024-06-19,2024,6,June,Q2,,Corporate,External SSD 1TB,Peripherals,Sumatera Utara,Online,Kartu Kredit,Budi Santoso,9,869774,0.0,0,7827966,7827966,3.4
ORD-01518,2024-06-20,2024,6,June,Q2,Bapak Joko Widodo,Retail,Desk Lamp LED,Furniture,Jawa Barat,Offline,Qris,Fajar Kurniawan,31,432143,27.0,3617037,13396433,9779396,1.9
ORD-01794,2024-06-20,2024,6,June,Q2,,Corporate,Desk Lamp LED,Electronics,Sumatera Utara,Offline,Kartu Kredit,Ahmad Fauzi,45,430912,9.0,1745194,19391040,17645846,4.2
ORD-00491,2024-06-20,2024,6,June,Q2,PT Maju Bersama,Sme,4K Monitor,Furniture,Jawa Timur,Offline,Kartu Kredit,Siti Rahayu,45,3944588,4.0,7100258,177506460,170406202,3.6
ORD-02331,2024-06-21,2024,6,June,Q2,,Sme,External SSD 1TB,Peripherals,Jawa Barat,Online,Transfer Bank,Siti Rahayu,8,875503,12.0,840483,7004024,6163541,1.5
ORD-00272,2024-06-22,2024,6,June,Q2,Ibu Sari Dewi,Retail,4K Monitor,Peripherals,Jawa Barat,Online,Qris,Dewi Lestari,31,4371141,28.0,37941504,135505371,97563867,2.7
ORD-02202,2024-06-22,2024,6,June,Q2,,Retail,Wireless Mouse,Accessories,Bali,Offline,Kartu Kredit,Siti Rahayu,7,320875,28.0,628915,2246125,1617210,3.6
ORD-01344,2024-06-24,2024,6,June,Q2,Bapak Joko Widodo,Retail,Wireless Mouse,Electronics,Bali,Online,Qris,Budi Santoso,16,326094,30.0,1565251,5217504,3652253,3.6
ORD-00451,2024-06-25,2024,6,June,Q2,Koperasi Sejahtera,Corporate,External SSD 1TB,Peripherals,Sulawesi Selatan,Online,Kartu Kredit,Siti Rahayu,15,889720,12.0,1601496,13345803,11744307,4.7
ORD-02287,2024-06-26,2024,6,June,Q2,Koperasi Sejahtera,Sme,Gaming Chair,Peripherals,Jawa Timur,Offline,Qris,Nurul Hidayah,35,3061667,0.0,0,107158345,107158345,2.7
ORD-00718,2024-06-26,2024,6,June,Q2,Ibu Sari Dewi,Government,4K Monitor,Peripherals,Dki Jakarta,Online,Transfer Bank,Ahmad Fauzi,2,4817005,3.0,289020,9634010,9344990,2.1
ORD-01641,2024-06-27,2024,6,June,Q2,Koperasi Sejahtera,Corporate,Mechanical Keyboard,Furniture,Bali,Online,Cod,Siti Rahayu,48,664090,10.0,3187632,31876320,28688688,3.6
ORD-02030,2024-06-27,2024,6,June,Q2,Koperasi Sejahtera,Government,USB-C Hub,Furniture,Jawa Barat,Offline,Cod,Fajar Kurniawan,1,23293600,0.0,0,23293600,23293600,3.1
ORD-00285,2024-06-27,2024,6,June,Q2,CV Karya Indah,Government,External SSD 1TB,Accessories,Dki Jakarta,Offline,Cod,Nurul Hidayah,19,725221,0.0,0,13779199,13779199,2.9
ORD-01918,2024-06-27,2024,6,June,Q2,Toko Elektronik Sukses,Sme,Desk Lamp LED,Electronics,Bali,Online,Kartu Kredit,Fajar Kurniawan,22,389637,24.0,2057283,8572014,6514731,3.3
ORD-00216,2024-06-28,2024,6,June,Q2,PT Global Digital,Retail,4K Monitor,Peripherals,Dki Jakarta,Online,Qris,Nurul Hidayah,34,504483000,12.0,2058290640,17152422000,15094131360,2.7
ORD-00079,2024-06-28,2024,6,June,Q2,Toko Elektronik Sukses,Corporate,Webcam HD,Furniture,Sulawesi Selatan,Offline,Transfer Bank,Dewi Lestari,42,623829,12.0,3144098,26200818,23056720,4.8
ORD-01549,2024-07-01,2024,7,July,Q3,PT Teknologi Nusantara,Retail,Noise Cancelling Headset,Electronics,Jawa Timur,Online,Qris,Budi Santoso,6,1429037,23.0,1972071,8574222,6602151,4.9
ORD-02361,2024-07-01,2024,7,July,Q3,Bapak Joko Widodo,Retail,Wireless Mouse,Accessories,Dki Jakarta,Offline,Qris,Siti Rahayu,43,384207,28.0,4625852,16520901,11895049,4.3
ORD-00180,2024-07-01,2024,7,July,Q3,Toko Elektronik Sukses,Sme,Mechanical Keyboard,Furniture,Bali,Online,Qris,Siti Rahayu,13,524575,26.0,1773064,6819475,5046412,3.7
ORD-00898,2024-07-01,2024,7,July,Q3,PT Teknologi Nusantara,Sme,Gaming Chair,Furniture,Dki Jakarta,Offline,Kartu Kredit,Fajar Kurniawan,16,2361766,24.0,9069181,37788256,28719075,3.2
ORD-02224,2024-07-01,2024,7,July,Q3,Koperasi Sejahtera,Retail,4K Monitor,Furniture,Jawa Timur,Offline,Kartu Kredit,Ahmad Fauzi,11,4146503,22.0,10034537,45611533,35576996,1.3
ORD-02216,2024-07-01,2024,7,July,Q3,PT Maju Bersama,Retail,External SSD 1TB,Furniture,Jawa Timur,Offline,Qris,Ahmad Fauzi,49,1012572,2.0,992321,49616028,48623707,2.9
ORD-00271,2024-07-02,2024,7,July,Q3,Koperasi Sejahtera,Corporate,Laptop Pro X1,Peripherals,Jawa Barat,Offline,Cod,Fajar Kurniawan,36,9522628,8.0,27425169,342814608,315389439,2.2
ORD-00868,2024-07-02,2024,7,July,Q3,Bapak Joko Widodo,Corporate,Wireless Mouse,Accessories,Jawa Timur,Online,Qris,Siti Rahayu,36,365314,25.0,3287826,13151304,9863478,1.9
ORD-02339,2024-07-03,2024,7,July,Q3,PT Global Digital,Retail,Wireless Mouse,Accessories,Bali,Online,Qris,Dewi Lestari,25,29441000,29.0,213447250,736025000,522577750,4.9
ORD-02379,2024-07-03,2024,7,July,Q3,PT Maju Bersama,Government,Wireless Mouse,Peripherals,Jawa Barat,Online,Kartu Kredit,Riko Pratama,49,450985,30.0,6629480,22098265,15468786,3.1500000000000004
ORD-01613,2024-07-05,2024,7,July,Q3,UD Sentosa,Sme,Mechanical Keyboard,Furniture,Bali,Offline,Kartu Kredit,Siti Rahayu,35,769598,16.0,4309749,26935930,22626181,3.0
ORD-00628,2024-07-05,2024,7,July,Q3,Yayasan Pendidikan Maju,Retail,Desk Lamp LED,Electronics,Bali,Online,Transfer Bank,Dewi Lestari,15,366058,0.0,0,5490870,5490870,3.3
ORD-02465,2024-07-06,2024,7,July,Q3,,Corporate,Mechanical Keyboard,Furniture,Jawa Timur,Online,Qris,Ahmad Fauzi,14,707559,17.0,1683990,9905826,8221836,3.0
ORD-00426,2024-07-06,2024,7,July,Q3,PT Maju Bersama,Sme,Gaming Chair,Accessories,Sumatera Utara,Online,Kartu Kredit,Budi Santoso,28,2846803,30.0,23913145,79710484,55797339,4.0
ORD-00226,2024-07-08,2024,7,July,Q3,PT Teknologi Nusantara,Sme,Desk Lamp LED,Peripherals,Dki Jakarta,Online,Qris,Nurul Hidayah,9,384403,1.0,34596,3459631,3425034,3.3
ORD-01022,2024-07-09,2024,7,July,Q3,UD Sentosa,Sme,External SSD 1TB,Peripherals,Sumatera Utara,Online,Transfer Bank,Siti Rahayu,43,1031425,5.0,2217564,44351275,42133711,4.1
ORD-01899,2024-07-10,2024,7,July,Q3,CV Karya Indah,Government,USB-C Hub,Peripherals,Jawa Barat,Online,Qris,Nurul Hidayah,14,231075,27.0,873464,3235050,2361586,1.7
ORD-00028,2024-07-11,2024,7,July,Q3,PT Teknologi Nusantara,Sme,Laptop Pro X1,Peripherals,Jawa Timur,Online,Qris,Budi Santoso,21,841128600,26.0,4592562156,17663700600,13071138444,1.3
ORD-01445,2024-07-11,2024,7,July,Q3,UD Sentosa,Government,Gaming Chair,Furniture,Jawa Barat,Online,Kartu Kredit,Nurul Hidayah,14,3224908,7.0,3160410,45148712,41988302,1.4
ORD-00162,2024-07-12,2024,7,July,Q3,PT Maju Bersama,Sme,Laptop Pro X1,Electronics,Jawa Timur,Offline,Qris,Siti Rahayu,7,925673600,7.0,453580064,6479715200,6026135136,4.2
ORD-00772,2024-07-13,2024,7,July,Q3,PT Global Digital,Government,Laptop Pro X2,Accessories,Dki Jakarta,Online,Kartu Kredit,Budi Santoso,44,7656583,6.0,20213379,336889652,316676273,2.8
ORD-00176,2024-07-13,2024,7,July,Q3,Yayasan Pendidikan Maju,Retail,Desk Lamp LED,Furniture,Jawa Barat,Online,Cod,Riko Pratama,3,412688,23.0,284755,1238064,953309,3.3
ORD-00059,2024-07-14,2024,7,July,Q3,Ibu Sari Dewi,Retail,External SSD 1TB,Accessories,Jawa Timur,Offline,Qris,Budi Santoso,21,834700,21.0,3681029,17528709,13847680,1.4
ORD-02467,2024-07-14,2024,7,July,Q3,Ibu Sari Dewi,Government,Noise Cancelling Headset,Peripherals,Jawa Timur,Online,Qris,Riko Pratama,43,1251660,3.0,1614641,53821380,52206739,2.9
ORD-01906,2024-07-15,2024,7,July,Q3,Bapak Joko Widodo,Retail,Wireless Mouse,Electronics,Dki Jakarta,Offline,Kartu Kredit,Budi Santoso,35,318916,0.0,0,11162060,11162060,2.0
ORD-00373,2024-07-15,2024,7,July,Q3,Bapak Joko Widodo,Retail,External SSD 1TB,Furniture,Sulawesi Selatan,Online,Qris,Siti Rahayu,34,733393,0.0,0,24935362,24935362,4.8
ORD-00165,2024-07-16,2024,7,July,Q3,PT Teknologi Nusantara,Corporate,Laptop Pro X1,Accessories,Dki Jakarta,Online,Cod,Siti Rahayu,43,9112536,28.0,109714933,391839048,282124115,2.8
ORD-01589,2024-07-16,2024,7,July,Q3,PT Maju Bersama,Sme,Webcam HD,Furniture,Jawa Barat,Online,Cod,Riko Pratama,20,554292,17.0,1884593,11085840,9201247,2.7
ORD-01633,2024-07-17,2024,7,July,Q3,-,Government,Webcam HD,Furniture,Jawa Barat,Offline,Cod,Siti Rahayu,32,509829,0.0,0,16314528,16314528,2.2
ORD-00478,2024-07-18,2024,7,July,Q3,Koperasi Sejahtera,Government,Noise Cancelling Headset,Furniture,Dki Jakarta,Online,Qris,Dewi Lestari,35,1452843,18.0,9152911,50849505,41696594,3.3
ORD-01550,2024-07-18,2024,7,July,Q3,PT Global Digital,Retail,Wireless Mouse,Accessories,Jawa Timur,Offline,Qris,Ahmad Fauzi,12,423393,3.0,152421,5080716,4928295,1.7
ORD-02231,2024-07-19,2024,7,July,Q3,Ibu Sari Dewi,Government,Noise Cancelling Headset,Electronics,Kalimantan Timur,Offline,Qris,Fajar Kurniawan,8,1192129,17.0,1621295,9537032,7915737,2.9
ORD-00807,2024-07-19,2024,7,July,Q3,Yayasan Pendidikan Maju,Retail,Noise Cancelling Headset,Accessories,Jawa Timur,Online,Transfer Bank,Ahmad Fauzi,4,973776,4.0,155804,3895104,3739300,2.8
ORD-02499,2024-07-19,2024,7,July,Q3,Bapak Joko Widodo,Government,Noise Cancelling Headset,Furniture,Kalimantan Timur,Online,Qris,Budi Santoso,5,1503608,0.0,0,7518040,7518040,2.9
ORD-01643,2024-07-19,2024,7,July,Q3,PT Maju Bersama,Retail,Noise Cancelling Headset,Electronics,Jawa Barat,Offline,Cod,Nurul Hidayah,47,1204249,23.0,13017932,56599703,43581771,2.9
ORD-02355,2024-07-20,2024,7,July,Q3,Toko Elektronik Sukses,Retail,Laptop Pro X2,Electronics,Sumatera Utara,Online,Cod,Riko Pratama,8,8050407,1.0,644033,64403256,63759223,2.6
ORD-02174,2024-07-20,2024,7,July,Q3,Bapak Joko Widodo,Sme,Noise Cancelling Headset,Peripherals,Jawa Barat,Offline,Cod,Budi Santoso,42,1065724,21.0,9399686,44760408,35360722,2.2
ORD-01168,2024-07-20,2024,7,July,Q3,PT Teknologi Nusantara,Corporate,USB-C Hub,Electronics,Jawa Barat,Online,Kartu Kredit,Dewi Lestari,1,229913,24.0,55179,229913,174734,3.8
ORD-02370,2024-07-21,2024,7,July,Q3,UD Sentosa,Government,USB-C Hub,Furniture,Kalimantan Timur,Offline,Qris,Riko Pratama,36,362166,12.0,1564557,13037976,11473419,3.6
ORD-00169,2024-07-21,2024,7,July,Q3,Bapak Joko Widodo,Corporate,Gaming Chair,Peripherals,Jawa Timur,Offline,Kartu Kredit,Siti Rahayu,39,2625580,19.0,19455548,102397620,82942072,3.2
ORD-01861,2024-07-22,2024,7,July,Q3,Toko Elektronik Sukses,Sme,Mechanical Keyboard,Peripherals,Jawa Barat,Offline,Kartu Kredit,Budi Santoso,27,709237,1.0,191494,19149399,18957905,4.7
ORD-01498,2024-07-22,2024,7,July,Q3,Toko Elektronik Sukses,Sme,4K Monitor,Peripherals,Sulawesi Selatan,Offline,Cod,Ahmad Fauzi,36,4465120,6.0,9644659,160744321,151099661,2.7
ORD-02341,2024-07-23,2024,7,July,Q3,PT Maju Bersama,Retail,Laptop Pro X1,Furniture,Sumatera Utara,Offline,Kartu Kredit,Budi Santoso,32,9843026,16.0,50396293,314976832,264580539,3.0
ORD-01238,2024-07-23,2024,7,July,Q3,Koperasi Sejahtera,Sme,Noise Cancelling Headset,Peripherals,Jawa Timur,Offline,Qris,Ahmad Fauzi,18,1268474,19.0,4338181,22832532,18494351,2.9
ORD-02217,2024-07-23,2024,7,July,Q3,PT Teknologi Nusantara,Sme,Wireless Mouse,Accessories,Kalimantan Timur,Offline,Transfer Bank,Dewi Lestari,16,425739,0.0,0,6811824,6811824,2.1
ORD-01520,2024-07-24,2024,7,July,Q3,Bapak Joko Widodo,Sme,Wireless Mouse,Peripherals,Sumatera Utara,Offline,Cod,Ahmad Fauzi,44,373375,0.0,0,16428500,16428500,1.0
ORD-00983,2024-07-24,2024,7,July,Q3,Koperasi Sejahtera,Government,Webcam HD,Accessories,Sumatera Utara,Offline,Qris,Siti Rahayu,48,604297,21.0,6091314,29006256,22914942,2.7
ORD-01157,2024-07-24,2024,7,July,Q3,Koperasi Sejahtera,Retail,Laptop Pro X1,Electronics,Sumatera Utara,Online,Kartu Kredit,Siti Rahayu,37,9328804,6.0,20709945,345165748,324455803,1.9
